distance,latitude,longitude,yaw,heading,delta,precision
165.30763349502047,38.94252451331013,-92.3194976650643,78.4,149.88420326332573,228.28420326332574,2
165.48093985022797,38.94252501668172,-92.31950054068457,83.49,149.8194402123304,233.3094402123304,2
165.73562844865066,38.942525748032395,-92.31950477637369,81.39,149.72409764747482,231.1140976474748,2
166.0818997634419,38.94252675051916,-92.31951050054374,82.3,149.59598979400243,231.89598979400245,2
166.5137455358074,38.9425279975575,-92.31951761995826,82.44,149.43740448845057,231.87740448845057,2
167.0321590499474,38.94252950092215,-92.31952611493485,82.65,149.2495532236435,231.8995532236435,2
167.61617808036732,38.942531194533665,-92.31953563694573,82.91,149.04054074439654,231.95054074439653,2
168.23477089642176,38.94253293964472,-92.31954577232108,88.87,148.81853287245173,237.68853287245173,2
168.89522700442302,38.942534665720224,-92.31955682085997,89.52,148.57491292106442,238.0949129210644,2
169.59816738624954,38.9425363320818,-92.3195688624835,90.91,148.3073215409537,239.2173215409537,2
170.33842038353194,38.94253795899556,-92.31958172012442,90.8,148.0210230406244,238.82102304062442,2
171.11836293478325,38.94253952373753,-92.3195954724811,90.46,147.71406406188066,238.17406406188064,2
171.9227616239962,38.94254101414806,-92.31960979472896,89.46,147.39457585268434,236.85457585268432,2
172.75767667909398,38.942542466945206,-92.31962472809916,90.69,147.0626048883812,237.7526048883812,2
173.610740076814,38.94254377821576,-92.31964020019,90.5,146.71813238690504,237.21813238690504,2
174.49000645751818,38.94254507240151,-92.31965612265698,91.25,146.3660448738721,237.6160448738721,2
175.39025765618166,38.94254633020016,-92.31967241365692,92.35,146.00812820584048,238.35812820584047,2
176.3186672093675,38.942547520352434,-92.3196892700794,91.84,145.63938135020396,237.47938135020397,2
177.2564594103938,38.94254862630467,-92.31970632644598,91.88,145.2681943384315,237.1481943384315,2
178.18557676737683,38.9425495603073,-92.31972337491403,98.17,144.89757407738807,243.0675740773881,2
179.10678298491254,38.94255035377846,-92.31974037231889,94.89,144.52906389003522,239.4190638900352,2
180.0414523322559,38.94255105988012,-92.31975764630852,96.65,144.15635834530025,240.80635834530025,2
180.96090478410022,38.942551665678735,-92.31977465103218,100.83,143.79138082327887,244.62138082327886,2
181.882566931909,38.94255208654195,-92.31979187805736,98.02,143.4213840645616,241.4413840645616,2
182.80192563648035,38.942552340537354,-92.31980920160024,102.09,143.04954671078735,245.13954671078736,2
